s_fpssm0,s_fpssm1,s_fpssm2,s_fpssm3,s_fpssm4,s_fpssm5,s_fpssm6,s_fpssm7,s_fpssm8,s_fpssm9,s_fpssm10,s_fpssm11,s_fpssm12,s_fpssm13,s_fpssm14,s_fpssm15,s_fpssm16,s_fpssm17,s_fpssm18,s_fpssm19,s_fpssm20,s_fpssm21,s_fpssm22,s_fpssm23,s_fpssm24,s_fpssm25,s_fpssm26,s_fpssm27,s_fpssm28,s_fpssm29,s_fpssm30,s_fpssm31,s_fpssm32,s_fpssm33,s_fpssm34,s_fpssm35,s_fpssm36,s_fpssm37,s_fpssm38,s_fpssm39,s_fpssm40,s_fpssm41,s_fpssm42,s_fpssm43,s_fpssm44,s_fpssm45,s_fpssm46,s_fpssm47,s_fpssm48,s_fpssm49,s_fpssm50,s_fpssm51,s_fpssm52,s_fpssm53,s_fpssm54,s_fpssm55,s_fpssm56,s_fpssm57,s_fpssm58,s_fpssm59,s_fpssm60,s_fpssm61,s_fpssm62,s_fpssm63,s_fpssm64,s_fpssm65,s_fpssm66,s_fpssm67,s_fpssm68,s_fpssm69,s_fpssm70,s_fpssm71,s_fpssm72,s_fpssm73,s_fpssm74,s_fpssm75,s_fpssm76,s_fpssm77,s_fpssm78,s_fpssm79,s_fpssm80,s_fpssm81,s_fpssm82,s_fpssm83,s_fpssm84,s_fpssm85,s_fpssm86,s_fpssm87,s_fpssm88,s_fpssm89,s_fpssm90,s_fpssm91,s_fpssm92,s_fpssm93,s_fpssm94,s_fpssm95,s_fpssm96,s_fpssm97,s_fpssm98,s_fpssm99,s_fpssm100,s_fpssm101,s_fpssm102,s_fpssm103,s_fpssm104,s_fpssm105,s_fpssm106,s_fpssm107,s_fpssm108,s_fpssm109,s_fpssm110,s_fpssm111,s_fpssm112,s_fpssm113,s_fpssm114,s_fpssm115,s_fpssm116,s_fpssm117,s_fpssm118,s_fpssm119,s_fpssm120,s_fpssm121,s_fpssm122,s_fpssm123,s_fpssm124,s_fpssm125,s_fpssm126,s_fpssm127,s_fpssm128,s_fpssm129,s_fpssm130,s_fpssm131,s_fpssm132,s_fpssm133,s_fpssm134,s_fpssm135,s_fpssm136,s_fpssm137,s_fpssm138,s_fpssm139,s_fpssm140,s_fpssm141,s_fpssm142,s_fpssm143,s_fpssm144,s_fpssm145,s_fpssm146,s_fpssm147,s_fpssm148,s_fpssm149,s_fpssm150,s_fpssm151,s_fpssm152,s_fpssm153,s_fpssm154,s_fpssm155,s_fpssm156,s_fpssm157,s_fpssm158,s_fpssm159,s_fpssm160,s_fpssm161,s_fpssm162,s_fpssm163,s_fpssm164,s_fpssm165,s_fpssm166,s_fpssm167,s_fpssm168,s_fpssm169,s_fpssm170,s_fpssm171,s_fpssm172,s_fpssm173,s_fpssm174,s_fpssm175,s_fpssm176,s_fpssm177,s_fpssm178,s_fpssm179,s_fpssm180,s_fpssm181,s_fpssm182,s_fpssm183,s_fpssm184,s_fpssm185,s_fpssm186,s_fpssm187,s_fpssm188,s_fpssm189,s_fpssm190,s_fpssm191,s_fpssm192,s_fpssm193,s_fpssm194,s_fpssm195,s_fpssm196,s_fpssm197,s_fpssm198,s_fpssm199,s_fpssm200,s_fpssm201,s_fpssm202,s_fpssm203,s_fpssm204,s_fpssm205,s_fpssm206,s_fpssm207,s_fpssm208,s_fpssm209,s_fpssm210,s_fpssm211,s_fpssm212,s_fpssm213,s_fpssm214,s_fpssm215,s_fpssm216,s_fpssm217,s_fpssm218,s_fpssm219,s_fpssm220,s_fpssm221,s_fpssm222,s_fpssm223,s_fpssm224,s_fpssm225,s_fpssm226,s_fpssm227,s_fpssm228,s_fpssm229,s_fpssm230,s_fpssm231,s_fpssm232,s_fpssm233,s_fpssm234,s_fpssm235,s_fpssm236,s_fpssm237,s_fpssm238,s_fpssm239,s_fpssm240,s_fpssm241,s_fpssm242,s_fpssm243,s_fpssm244,s_fpssm245,s_fpssm246,s_fpssm247,s_fpssm248,s_fpssm249,s_fpssm250,s_fpssm251,s_fpssm252,s_fpssm253,s_fpssm254,s_fpssm255,s_fpssm256,s_fpssm257,s_fpssm258,s_fpssm259,s_fpssm260,s_fpssm261,s_fpssm262,s_fpssm263,s_fpssm264,s_fpssm265,s_fpssm266,s_fpssm267,s_fpssm268,s_fpssm269,s_fpssm270,s_fpssm271,s_fpssm272,s_fpssm273,s_fpssm274,s_fpssm275,s_fpssm276,s_fpssm277,s_fpssm278,s_fpssm279,s_fpssm280,s_fpssm281,s_fpssm282,s_fpssm283,s_fpssm284,s_fpssm285,s_fpssm286,s_fpssm287,s_fpssm288,s_fpssm289,s_fpssm290,s_fpssm291,s_fpssm292,s_fpssm293,s_fpssm294,s_fpssm295,s_fpssm296,s_fpssm297,s_fpssm298,s_fpssm299,s_fpssm300,s_fpssm301,s_fpssm302,s_fpssm303,s_fpssm304,s_fpssm305,s_fpssm306,s_fpssm307,s_fpssm308,s_fpssm309,s_fpssm310,s_fpssm311,s_fpssm312,s_fpssm313,s_fpssm314,s_fpssm315,s_fpssm316,s_fpssm317,s_fpssm318,s_fpssm319,s_fpssm320,s_fpssm321,s_fpssm322,s_fpssm323,s_fpssm324,s_fpssm325,s_fpssm326,s_fpssm327,s_fpssm328,s_fpssm329,s_fpssm330,s_fpssm331,s_fpssm332,s_fpssm333,s_fpssm334,s_fpssm335,s_fpssm336,s_fpssm337,s_fpssm338,s_fpssm339,s_fpssm340,s_fpssm341,s_fpssm342,s_fpssm343,s_fpssm344,s_fpssm345,s_fpssm346,s_fpssm347,s_fpssm348,s_fpssm349,s_fpssm350,s_fpssm351,s_fpssm352,s_fpssm353,s_fpssm354,s_fpssm355,s_fpssm356,s_fpssm357,s_fpssm358,s_fpssm359,s_fpssm360,s_fpssm361,s_fpssm362,s_fpssm363,s_fpssm364,s_fpssm365,s_fpssm366,s_fpssm367,s_fpssm368,s_fpssm369,s_fpssm370,s_fpssm371,s_fpssm372,s_fpssm373,s_fpssm374,s_fpssm375,s_fpssm376,s_fpssm377,s_fpssm378,s_fpssm379,s_fpssm380,s_fpssm381,s_fpssm382,s_fpssm383,s_fpssm384,s_fpssm385,s_fpssm386,s_fpssm387,s_fpssm388,s_fpssm389,s_fpssm390,s_fpssm391,s_fpssm392,s_fpssm393,s_fpssm394,s_fpssm395,s_fpssm396,s_fpssm397,s_fpssm398,s_fpssm399
12,6,0,1,1,7,1,8,2,1,6,3,0,2,7,6,3,0,0,4,1,39,0,0,0,2,1,3,7,1,0,7,3,0,7,0,1,7,2,0,1,0,13,4,0,1,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,1,1,16,0,2,4,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0,1,9,6,3,0,23,4,2,4,0,0,3,0,0,6,4,2,3,4,0,1,0,1,10,1,5,15,0,0,0,0,2,0,1,4,4,1,0,1,0,5,0,2,0,2,1,0,19,3,0,0,1,0,0,3,1,0,0,1,0,0,6,1,0,0,1,0,0,12,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,16,6,0,7,2,1,0,0,4,2,13,0,0,0,0,0,0,0,0,6,15,30,0,13,17,1,0,0,1,7,6,1,8,9,3,0,1,1,2,3,0,0,26,0,3,9,3,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,10,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,2,0,0,6,0,2,50,2,1,0,1,1,13,1,9,5,4,7,5,6,5,2,3,8,4,3,6,25,9,0,3,3,2,0,1,1,0,0,1,0,0,1,0,1,0,0,2,7,22,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,6,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,0,3,11,0,2,1,0,2,1,1,0,2,0,2,1,0,1,0,10,1,1,0,0,7
29,1,1,1,1,1,3,7,1,2,0,2,0,0,4,9,2,0,0,3,0,36,3,1,0,8,0,3,5,0,0,15,0,0,1,1,2,4,0,0,0,2,19,7,0,1,2,3,0,0,0,2,2,0,1,4,1,0,0,0,0,0,6,21,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,12,1,2,2,0,0,0,0,0,5,1,1,2,0,0,0,2,4,11,2,5,28,0,0,0,0,7,1,0,4,6,4,0,0,0,3,0,1,0,0,2,1,38,0,0,0,1,0,0,3,5,3,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,2,1,1,0,2,10,0,6,0,0,0,1,0,0,1,3,20,9,2,0,8,4,2,0,0,0,48,0,0,6,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,12,0,0,0,0,4,0,1,2,0,2,0,1,4,0,2,0,0,2,0,0,48,1,1,0,0,0,7,3,6,5,2,1,1,11,2,0,0,2,0,0,17,32,8,0,0,0,4,2,2,3,2,0,2,5,2,0,0,0,2,0,3,8,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,3,1,1,0,11,0,8,0,2,0,1,0,0,2,0,6,2,0,2,0,8,3,1,0,4,19
45,0,6,3,11,1,0,22,1,9,9,0,14,13,7,15,21,12,4,11,0,18,2,4,0,7,5,3,7,0,0,8,0,0,0,0,0,11,5,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,1,8,2,0,2,0,0,0,7,30,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,0,20,0,0,3,1,1,2,0,0,2,3,2,1,0,3,3,0,3,2,0,0,2,0,0,2,0,0,1,1,1,1,3,2,0,4,0,1,3,8,2,0,4,10,6,4,0,0,4,0,0,1,3,0,0,0,0,18,1,6,5,9,1,1,74,5,1,1,2,4,2,4,9,5,2,0,2,0,5,7,0,0,4,0,1,8,3,2,5,1,3,0,1,0,1,0,1,6,0,0,0,2,0,0,1,0,8,4,1,3,1,0,1,6,2,5,5,3,1,0,3,1,2,0,0,0,14,23,0,11,12,2,1,1,14,5,10,0,15,5,2,0,3,7,0,2,0,0,30,0,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,2,1,0,0,0,0,4,1,4,0,0,0,0,0,0,3,0,4,8,0,6,27,2,0,0,8,9,3,0,5,1,0,0,4,0,0,8,0,0,8,0,0,29,2,0,2,2,0,9,3,0,0,0,1,0,4,0,0,0,4,2,3,0,4,3,1,1,3,10,1,2,0,1,4,5,4,0,9,3,3,10,6,6,6,28,5,3,11,0,0,0,0,1,0,0,1,3,1,0,0,0,7,0,0,0,0,8,0,1,0,0,0,2,0,0,2,10,4,3,0,4,13,3,0,2,17,22,4,7,1,2,0,2,0,0,1,3,18,20,3,18,16,2,0,4,4,9,19
53,14,10,7,31,6,6,19,14,4,1,11,7,4,23,32,12,8,9,6,0,79,7,6,0,13,9,2,23,0,2,27,9,0,6,9,6,0,2,1,0,5,38,19,2,8,18,17,15,0,1,9,0,0,6,6,2,2,1,0,0,0,23,86,1,4,24,2,13,0,0,5,0,0,5,14,3,0,0,0,5,7,3,2,38,4,3,0,4,3,4,3,1,4,4,3,5,5,1,5,9,19,9,6,5,44,18,0,23,2,0,10,5,6,9,6,6,8,8,4,3,15,19,59,1,33,96,2,23,0,0,27,1,0,16,16,6,7,1,1,14,2,10,19,8,1,2,111,14,0,0,3,2,1,5,12,5,4,2,0,4,6,13,0,8,5,3,4,49,0,0,5,5,5,11,5,0,7,11,0,3,0,1,1,10,0,2,0,2,88,43,1,31,22,2,0,2,5,4,56,9,9,3,2,14,1,3,4,11,45,93,5,43,26,6,0,7,1,6,32,4,51,8,5,4,20,21,4,12,1,0,59,0,3,5,9,7,0,2,0,1,5,0,1,7,4,4,0,8,18,14,6,34,5,6,0,2,16,4,14,5,0,2,0,14,1,0,0,7,15,14,1,12,60,3,3,2,21,20,13,5,14,5,8,1,8,7,1,5,6,4,8,1,2,121,20,5,3,2,6,15,25,21,11,8,8,21,5,31,8,4,12,13,9,27,80,33,12,8,7,6,14,2,9,14,11,9,4,15,0,0,12,6,1,3,16,61,14,4,5,0,0,1,0,2,0,0,0,1,2,1,0,3,11,4,1,0,13,10,0,0,9,1,1,8,2,1,0,15,1,2,5,1,18,1,2,0,13,39,1,4,2,4,6,28,5,8,5,6,63,37,1,24,19,4,6,10,12,18,80
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,42,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,4,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,38,76,0,38,0,0,0,0,0,0,19,0,6,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,12
101,22,11,28,38,23,27,25,22,13,5,13,12,8,15,33,23,4,12,18,10,109,19,14,15,25,22,19,31,1,3,41,9,2,8,13,18,8,10,4,2,10,38,20,3,8,14,2,17,0,2,6,1,1,0,4,7,0,1,0,8,20,16,77,7,14,35,15,11,0,0,12,0,0,8,7,6,4,0,0,8,2,7,6,18,1,0,0,7,7,3,1,5,1,3,7,3,0,3,5,0,30,16,14,0,38,20,3,17,4,7,20,2,0,8,10,8,11,3,2,6,8,17,32,2,15,55,13,16,2,0,17,5,1,10,12,7,5,8,3,26,19,16,18,3,13,11,118,17,0,3,9,2,1,14,25,6,3,1,2,5,12,0,3,6,9,4,2,30,2,0,6,3,7,10,4,3,3,15,3,3,2,4,0,12,0,0,1,1,56,18,1,12,5,3,1,4,6,3,40,11,7,9,9,39,6,9,5,18,119,154,2,79,43,12,2,6,29,20,61,0,27,6,10,10,18,17,7,6,2,0,41,4,0,6,8,5,5,2,0,0,2,4,0,0,5,1,0,4,8,13,1,19,2,1,0,0,4,2,5,0,2,1,2,10,6,3,0,3,25,22,1,15,68,0,4,5,9,31,14,20,24,8,12,7,18,14,8,23,3,3,23,3,2,142,20,8,8,6,7,26,24,26,33,19,19,14,10,42,10,5,19,6,15,21,95,41,8,11,12,11,13,7,11,3,8,5,9,5,6,8,9,7,0,7,18,38,3,3,8,1,2,1,1,0,2,1,0,4,1,6,1,1,24,0,1,1,28,11,0,3,1,1,0,2,4,6,0,5,4,0,3,1,11,0,3,2,6,33,6,19,11,0,1,17,3,4,0,11,65,41,6,30,19,5,6,10,13,12,77
162,12,16,41,50,33,41,14,45,21,21,21,29,9,49,82,44,28,3,43,8,215,35,22,34,95,57,15,106,7,11,105,18,5,20,43,20,76,7,1,1,10,46,18,22,15,15,3,29,2,5,13,9,2,8,22,5,18,5,4,2,9,46,188,36,20,81,18,53,0,7,23,6,10,9,26,1,13,12,0,6,14,3,0,111,5,0,9,19,2,6,1,9,12,5,27,5,42,18,10,6,75,29,35,50,196,94,13,101,2,12,89,42,10,25,36,9,65,14,3,14,52,34,94,49,100,307,14,93,6,18,85,28,13,29,32,20,56,19,9,20,42,49,50,60,39,44,185,68,1,5,38,18,15,21,45,14,78,9,5,0,22,27,30,40,34,25,3,160,1,10,16,17,32,16,16,8,30,54,1,6,12,4,6,39,13,11,2,22,119,41,8,38,30,5,9,15,20,13,65,19,36,17,8,110,39,17,7,86,137,660,22,237,137,54,18,36,109,45,90,2,104,35,21,32,79,75,13,47,8,2,188,24,3,13,21,20,27,7,4,1,9,5,4,27,11,13,6,16,14,30,13,59,10,5,8,8,20,5,13,2,0,5,5,50,3,7,3,32,30,64,1,29,142,7,12,1,44,52,14,8,26,12,14,71,42,40,15,66,2,13,35,33,9,319,51,12,51,13,11,14,38,91,67,116,59,52,31,94,8,17,35,47,19,53,244,61,69,23,9,27,21,27,10,46,24,17,23,37,19,20,34,33,13,35,71,147,24,7,20,0,6,1,2,30,11,15,9,22,2,7,6,15,24,5,3,5,93,26,6,0,10,7,0,36,5,5,1,48,5,8,4,12,75,7,5,1,29,83,2,20,9,13,10,45,15,14,2,30,110,78,17,93,25,23,27,27,47,15,168
59,24,19,9,7,20,8,10,19,2,3,5,6,1,54,55,18,10,6,2,1,83,18,2,5,15,3,6,13,3,2,27,1,2,17,8,2,5,5,0,0,4,15,1,0,4,2,0,11,0,0,4,0,0,0,0,2,0,1,0,0,9,12,33,7,3,11,3,3,0,0,4,4,0,10,8,4,2,1,1,0,2,1,0,23,2,2,0,0,0,2,0,0,1,1,6,1,6,0,0,0,2,4,1,0,5,0,0,0,0,0,3,2,0,2,1,1,0,2,0,1,9,11,13,2,18,38,1,10,1,0,6,2,1,10,14,3,2,1,0,8,15,22,15,5,9,8,69,21,0,0,5,5,1,20,26,3,7,4,0,0,2,4,3,2,2,1,0,10,0,0,1,1,0,1,3,1,2,4,0,0,4,1,0,2,0,0,0,0,6,3,1,1,0,0,1,2,2,0,5,0,15,4,3,17,6,1,2,11,16,47,6,24,17,7,6,10,11,4,17,0,23,5,0,0,2,1,6,4,0,0,33,0,0,5,4,0,0,1,0,0,4,0,1,0,0,5,0,0,1,3,1,11,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,22,1,1,1,1,16,0,9,14,14,9,0,12,6,2,10,0,1,6,9,4,164,23,13,2,5,0,3,9,27,9,5,10,4,5,9,4,3,4,6,4,22,38,21,2,0,3,2,6,7,1,2,4,2,1,4,1,0,3,2,1,11,13,22,1,1,3,0,1,0,0,1,0,0,2,0,0,1,0,0,3,2,0,0,5,4,0,0,0,1,2,4,0,3,0,12,1,0,0,1,12,4,0,2,9,25,0,0,3,1,0,1,0,1,2,3,8,8,1,5,4,0,2,3,0,4,20
146,12,16,13,24,26,26,23,23,4,4,16,6,0,170,142,95,4,1,20,7,303,18,12,23,98,45,15,58,0,3,156,7,6,119,78,46,27,3,4,5,10,149,27,27,23,23,15,28,0,0,25,5,0,90,97,51,6,1,2,4,11,31,257,4,25,151,21,20,0,3,27,2,2,96,59,40,10,2,1,8,3,3,3,102,6,8,2,12,6,3,4,1,9,36,31,17,6,7,3,6,61,21,12,11,298,99,5,82,0,5,82,9,3,147,66,55,8,7,2,14,36,36,132,19,125,467,26,42,2,2,71,10,3,146,96,48,9,7,4,32,22,17,20,21,18,38,229,23,0,1,26,1,3,136,147,70,10,1,3,5,25,20,3,18,46,25,3,156,0,0,19,3,3,57,33,14,6,14,0,11,9,6,1,10,6,3,0,8,74,14,7,18,3,65,42,47,12,1,42,21,14,11,8,52,30,19,6,35,60,262,8,97,20,198,99,82,30,10,46,18,161,23,13,22,107,73,10,37,1,3,398,8,0,152,111,80,6,2,3,7,6,1,1,9,9,4,2,10,10,15,4,71,6,45,23,23,1,3,13,3,2,1,2,27,2,4,5,7,10,20,3,5,85,42,21,8,3,12,7,21,11,5,10,17,41,26,7,29,2,7,27,6,3,797,171,97,1,6,1,82,38,86,42,77,64,59,53,103,3,5,60,22,6,452,724,270,13,13,16,48,14,20,6,28,28,26,14,23,3,10,20,14,1,200,158,266,5,1,5,1,5,0,0,0,5,3,2,0,0,0,1,0,2,5,5,2,38,1,0,5,5,10,3,25,5,2,2,18,0,2,4,1,12,14,16,7,3,65,1,33,2,7,8,25,14,24,7,9,48,24,11,28,5,99,69,77,7,6,118
18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,18,0,0,6,2,0,2,5,1,0,5,0,0,0,0,0,0,0,2,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,5,30,0,2,14,5,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,0,16,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,60,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,4,10,6,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,23,51,1,24,3,9,0,0,0,0,11,1,6,0,0,0,8,7,0,0,0,0,18,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,5,54,0,0,0,7,24,2,1,0,0,0,0,2,0,0,2,0,1,0,0,0,42,0,0,0,0,0,15,4,12,0,0,4,0,1,4,0,0,3,0,0,0,61,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,10,0,0,0,0,0,5,0,0,0,2,2,0,0,0,4,0,0,0,2,10,2,1,0,0,0,0,0,0,0,0,8,4,0,3,6,0,0,0,1,3,9
98,10,27,6,22,60,9,75,26,7,14,7,39,9,128,92,26,5,8,11,8,169,20,6,11,79,11,23,56,0,2,41,23,7,54,27,7,10,12,1,12,13,207,17,9,89,9,83,64,2,2,13,34,4,131,129,29,6,5,0,6,12,52,190,7,56,71,23,32,3,3,13,8,0,71,38,8,8,2,3,12,5,6,1,94,6,0,17,5,5,6,2,10,17,18,21,5,12,1,6,12,62,57,13,8,529,39,38,96,0,3,35,68,9,245,51,14,18,14,1,9,18,28,89,4,93,189,28,28,0,2,19,15,3,46,38,12,11,2,3,32,10,48,18,13,68,14,275,24,0,0,3,49,3,107,72,11,9,1,1,0,20,17,4,6,18,4,3,57,0,2,8,10,2,21,7,4,1,7,0,3,8,7,3,27,25,1,6,17,81,38,0,98,16,54,14,17,14,18,52,8,8,6,1,23,75,2,15,33,63,272,6,258,34,125,32,18,31,13,37,5,74,32,10,11,54,17,19,22,0,4,151,13,2,40,30,14,6,7,0,3,9,2,1,10,51,5,8,9,23,35,5,184,14,36,12,13,15,10,17,1,2,3,0,12,19,0,3,20,9,22,0,47,103,26,10,4,11,38,9,19,21,24,16,25,154,8,50,57,1,8,6,45,3,556,85,18,17,10,4,40,25,106,30,52,128,29,106,87,2,3,25,69,7,284,364,90,32,20,5,31,14,27,16,22,73,17,45,23,0,8,14,60,5,152,114,124,17,4,1,1,0,0,0,1,1,0,0,2,0,1,0,1,5,0,5,0,15,2,0,0,2,2,0,4,18,4,3,26,2,7,1,8,42,12,4,2,10,97,1,14,8,8,1,18,39,6,19,21,35,24,3,83,11,79,29,15,17,15,84
145,8,18,3,13,120,11,53,27,2,0,8,19,1,284,132,115,1,1,14,4,150,6,0,2,104,9,5,38,0,1,46,8,2,104,37,30,6,1,1,35,8,263,17,5,199,19,74,76,0,0,9,11,0,258,190,126,5,4,0,6,7,19,113,0,58,50,14,15,0,0,6,2,0,78,33,33,2,0,1,2,1,2,0,14,3,1,0,0,0,0,1,0,0,11,6,3,0,1,1,22,25,25,3,4,909,57,45,188,1,0,29,74,0,575,163,91,7,11,1,9,3,10,42,0,89,139,14,27,0,0,16,1,0,131,55,48,0,0,0,53,2,28,2,8,135,14,338,42,0,0,5,12,1,267,144,81,8,2,5,3,0,9,4,4,77,4,11,125,0,0,2,9,1,69,25,17,2,4,1,10,0,4,0,1,32,4,9,10,62,14,0,34,2,92,25,44,2,1,35,22,1,5,1,7,112,6,17,42,26,124,4,132,17,268,63,90,6,8,52,9,47,10,6,0,109,43,5,23,0,0,143,3,0,163,60,57,3,1,0,15,4,8,0,3,110,1,11,23,13,15,6,231,3,173,41,49,6,5,26,1,1,1,0,0,20,0,1,18,5,8,1,21,87,41,8,12,3,26,7,30,4,6,4,5,346,13,37,54,0,0,11,41,0,1524,185,142,5,3,3,106,11,62,10,15,237,27,78,71,1,0,12,24,3,569,515,282,7,1,6,46,3,15,1,2,103,4,24,19,2,1,5,13,0,228,137,254,2,2,10,1,1,1,0,1,4,1,0,3,0,0,0,0,0,4,0,0,15,6,0,1,1,0,2,1,5,1,1,7,0,0,1,1,4,7,5,5,2,14,2,35,2,5,2,2,102,4,30,21,37,12,2,70,3,270,70,116,10,5,148
25,8,0,0,0,2,0,8,0,0,1,2,0,0,8,5,4,0,0,1,1,40,0,2,0,6,1,4,4,1,0,14,0,0,4,0,0,7,0,0,0,0,22,4,0,2,0,0,1,0,0,6,0,0,0,2,2,0,0,0,0,0,1,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,12,0,15,35,9,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,2,1,4,3,0,0,0,0,0,6,0,2,0,2,5,4,3,0,0,9,28,3,10,4,0,1,0,14,1,6,0,15,0,0,0,8,8,0,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,32,1,2,0,3,0,5,0,1,0,5,0,0,2,0,0,0,0,0,0,4,14,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,3,0,0,0,0,2,0,0,0,0,0,10,5,0,3,0,0,1,0,0,0,15
